Order_ID,Customer_ID,Customer_Age,Category,Product_Name,Unit_Price,Quantity,Region,Payment_Method,Sales_Channel,Customer_Rating,Marketing_Spend,Order_Date,Total_Amount,Profit_Margin,Profit,Order_Year,Order_Month,Order_Quarter,Day_Of_Week,Age_Group
ORD-1185,CUST-198,20,Electronics,Smartphone X,1082.37,1,North,Bank Transfer,Website,3.7,60.68,2023-09-25,1082.37,0.18,194.83,2023,2023-09,2023Q3,Monday,Gen Z (<25)
ORD-1144,CUST-180,27,Fashion,Running Shoes,134.51,4,North,Bank Transfer,Mobile App,4.5,146.29,2023-09-26,538.04,0.35,188.31,2023,2023-09,2023Q3,Tuesday,Young Adults (25-34)
ORD-1662,CUST-189,43,Sports & Outdoors,Bicycle Helmet,33.42,4,North,Credit Card,Mobile App,4.0,143.75,2023-09-26,133.68,0.3,40.1,2023,2023-09,2023Q3,Tuesday,Middle-Aged (35-49)
ORD-1819,CUST-118,49,Home & Kitchen,Non-Stick Pan,189.32,3,South,COD (Cash on Delivery),Mobile App,3.6,75.48,2023-09-26,567.96,0.28,159.03,2023,2023-09,2023Q3,Tuesday,Middle-Aged (35-49)
ORD-1901,CUST-282,43,Home & Kitchen,Robot Vacuum,118.12,2,South,COD (Cash on Delivery),Store Affiliate,3.1,108.87,2023-09-26,236.24,0.28,66.15,2023,2023-09,2023Q3,Tuesday,Middle-Aged (35-49)
ORD-1814,CUST-162,23,Fashion,Women Dress,147.14,4,North,Credit Card,Mobile App,3.9,126.18,2023-09-27,588.56,0.35,206.0,2023,2023-09,2023Q3,Wednesday,Gen Z (<25)
ORD-1485,CUST-271,30,Beauty & Care,Perfume 50Ml,64.84,2,South,COD (Cash on Delivery),Social Media,4.0,53.71,2023-09-28,129.68,0.42,54.47,2023,2023-09,2023Q3,Thursday,Young Adults (25-34)
ORD-1439,CUST-249,42,Beauty & Care,Face Sunscreen,61.81,2,North,Credit Card,Social Media,4.7,87.41,2023-09-28,123.62,0.42,51.92,2023,2023-09,2023Q3,Thursday,Middle-Aged (35-49)
ORD-1405,CUST-115,32,Books,Business Strategy,28.56,2,Central,Credit Card,Website,4.2,42.88,2023-09-29,57.12,0.25,14.28,2023,2023-09,2023Q3,Friday,Young Adults (25-34)
ORD-1818,CUST-296,45,Beauty & Care,Hair Dryer,34.84,2,North,Credit Card,Store Affiliate,4.3,46.15,2023-09-29,69.68,0.42,29.27,2023,2023-09,2023Q3,Friday,Middle-Aged (35-49)
ORD-1826,CUST-283,25,Books,Python Cookbook,17.08,2,South,Credit Card,Website,4.0,62.12,2023-09-29,34.16,0.25,8.54,2023,2023-09,2023Q3,Friday,Young Adults (25-34)
ORD-1821,CUST-206,46,Beauty & Care,Moisturizer Cream,49.01,1,North,E-Wallet,Social Media,4.6,26.14,2023-09-30,49.01,0.42,20.58,2023,2023-09,2023Q3,Saturday,Middle-Aged (35-49)
ORD-1461,CUST-327,34,Home & Kitchen,Air Fryer,35.56,2,North,COD (Cash on Delivery),Website,4.1,52.21,2023-09-30,71.12,0.28,19.91,2023,2023-09,2023Q3,Saturday,Young Adults (25-34)
ORD-1506,CUST-189,43,Books,Business Strategy,20.3,4,South,Credit Card,Store Affiliate,4.1,86.52,2023-09-30,81.2,0.25,20.3,2023,2023-09,2023Q3,Saturday,Middle-Aged (35-49)
ORD-2101,CUST-229,36,Fashion,Men T-Shirt,51.83,1,North,COD (Cash on Delivery),Social Media,4.0,33.34,2023-09-30,51.83,0.35,18.14,2023,2023-09,2023Q3,Saturday,Middle-Aged (35-49)
ORD-1243,CUST-100,42,Beauty & Care,Lipstick Matte,15.21,5,North,E-Wallet,Mobile App,3.6,149.18,2023-09-30,76.05,0.42,31.94,2023,2023-09,2023Q3,Saturday,Middle-Aged (35-49)
ORD-1010,CUST-273,39,Electronics,Smart Watch,1028.83,4,North,Credit Card,Store Affiliate,4.9,113.87,2023-10-01,4115.32,0.18,740.76,2023,2023-10,2023Q4,Sunday,Middle-Aged (35-49)
ORD-1158,CUST-243,62,Sports & Outdoors,Bicycle Helmet,101.81,5,International,Bank Transfer,Mobile App,3.2,40.08,2023-10-01,509.05,0.3,152.72,2023,2023-10,2023Q4,Sunday,Seniors (50+)
ORD-1522,CUST-235,42,Books,Business Strategy,21.29,2,International,Bank Transfer,Social Media,4.6,45.0,2023-10-01,42.58,0.25,10.64,2023,2023-10,2023Q4,Sunday,Middle-Aged (35-49)
ORD-1196,CUST-274,49,Electronics,Laptop Pro,287.77,4,South,Credit Card,Mobile App,3.0,101.47,2023-10-02,1151.08,0.18,207.19,2023,2023-10,2023Q4,Monday,Middle-Aged (35-49)
ORD-2175,CUST-342,23,Beauty & Care,Hair Dryer,62.69,4,North,Credit Card,Social Media,3.4,132.45,2023-10-02,250.76,0.42,105.32,2023,2023-10,2023Q4,Monday,Gen Z (<25)
ORD-1676,CUST-117,42,Books,Python Cookbook,30.45,4,South,E-Wallet,Social Media,3.1,75.25,2023-10-02,121.8,0.25,30.45,2023,2023-10,2023Q4,Monday,Middle-Aged (35-49)
ORD-2049,CUST-194,60,Fashion,Men T-Shirt,118.04,5,North,Bank Transfer,Social Media,4.0,114.56,2023-10-03,590.2,0.35,206.57,2023,2023-10,2023Q4,Tuesday,Seniors (50+)
ORD-1272,CUST-132,48,Fashion,Women Dress,90.03,5,Central,E-Wallet,Mobile App,4.9,135.62,2023-10-03,450.15,0.35,157.55,2023,2023-10,2023Q4,Tuesday,Middle-Aged (35-49)
ORD-1385,CUST-125,41,Beauty & Care,Lipstick Matte,69.12,1,South,Credit Card,Mobile App,4.3,77.33,2023-10-03,69.12,0.42,29.03,2023,2023-10,2023Q4,Tuesday,Middle-Aged (35-49)
ORD-2168,CUST-252,62,Sports & Outdoors,Yoga Mat,59.05,2,North,Bank Transfer,Mobile App,4.0,133.69,2023-10-03,118.1,0.3,35.43,2023,2023-10,2023Q4,Tuesday,Seniors (50+)
ORD-1159,CUST-237,37,Electronics,Smart Watch,815.16,3,Central,Credit Card,Store Affiliate,3.2,126.3,2023-10-03,2445.48,0.18,440.19,2023,2023-10,2023Q4,Tuesday,Middle-Aged (35-49)
ORD-1006,CUST-157,40,Books,Atomic Habits,40.78,4,North,Credit Card,Social Media,4.6,38.5,2023-10-03,163.12,0.25,40.78,2023,2023-10,2023Q4,Tuesday,Middle-Aged (35-49)
ORD-1526,CUST-241,61,Sports & Outdoors,Bicycle Helmet,107.74,2,Central,E-Wallet,Store Affiliate,3.7,111.22,2023-10-04,215.48,0.3,64.64,2023,2023-10,2023Q4,Wednesday,Seniors (50+)
ORD-1838,CUST-320,42,Fashion,Women Dress,97.16,3,North,COD (Cash on Delivery),Social Media,3.2,137.84,2023-10-04,291.48,0.35,102.02,2023,2023-10,2023Q4,Wednesday,Middle-Aged (35-49)
ORD-1689,CUST-107,56,Electronics,Bluetooth Speaker,1071.78,1,South,Credit Card,Social Media,4.3,10.79,2023-10-04,1071.78,0.18,192.92,2023,2023-10,2023Q4,Wednesday,Seniors (50+)
ORD-1807,CUST-179,23,Electronics,Bluetooth Speaker,240.04,5,South,Credit Card,Mobile App,3.9,108.31,2023-10-04,1200.2,0.18,216.04,2023,2023-10,2023Q4,Wednesday,Gen Z (<25)
ORD-2160,CUST-224,63,Fashion,Men T-Shirt,154.16,1,North,Bank Transfer,Mobile App,3.9,142.37,2023-10-04,154.16,0.35,53.96,2023,2023-10,2023Q4,Wednesday,Seniors (50+)
ORD-1659,CUST-309,19,Sports & Outdoors,Yoga Mat,82.66,5,Central,COD (Cash on Delivery),Store Affiliate,3.7,84.3,2023-10-04,413.3,0.3,123.99,2023,2023-10,2023Q4,Wednesday,Gen Z (<25)
ORD-1222,CUST-229,50,Fashion,Running Shoes,63.2,5,North,Bank Transfer,Mobile App,3.1,87.64,2023-10-04,316.0,0.35,110.6,2023,2023-10,2023Q4,Wednesday,Seniors (50+)
ORD-1911,CUST-138,25,Sports & Outdoors,Water Bottle,140.73,1,North,COD (Cash on Delivery),Social Media,4.3,69.44,2023-10-05,140.73,0.3,42.22,2023,2023-10,2023Q4,Thursday,Young Adults (25-34)
ORD-1786,CUST-221,43,Sports & Outdoors,Dumbbell Set,84.85,3,Central,Bank Transfer,Social Media,4.9,29.66,2023-10-06,254.55,0.3,76.36,2023,2023-10,2023Q4,Friday,Middle-Aged (35-49)
ORD-1626,CUST-141,18,Home & Kitchen,Air Fryer,150.06,4,North,COD (Cash on Delivery),Website,4.2,92.22,2023-10-07,600.24,0.28,168.07,2023,2023-10,2023Q4,Saturday,Gen Z (<25)
ORD-1761,CUST-291,32,Sports & Outdoors,Water Bottle,106.67,2,Central,Credit Card,Store Affiliate,4.0,107.48,2023-10-07,213.34,0.3,64.0,2023,2023-10,2023Q4,Saturday,Young Adults (25-34)
ORD-2038,CUST-132,43,Books,Psychology Of Money,23.78,2,South,Bank Transfer,Mobile App,4.8,36.83,2023-10-08,47.56,0.25,11.89,2023,2023-10,2023Q4,Sunday,Middle-Aged (35-49)
ORD-2116,CUST-217,42,Fashion,Running Shoes,149.23,3,South,Credit Card,Mobile App,4.8,148.9,2023-10-08,447.69,0.35,156.69,2023,2023-10,2023Q4,Sunday,Middle-Aged (35-49)
ORD-1793,CUST-268,65,Electronics,Smart Watch,319.19,1,South,E-Wallet,Social Media,4.9,107.66,2023-10-09,319.19,0.18,57.45,2023,2023-10,2023Q4,Monday,Seniors (50+)
ORD-1773,CUST-153,35,Fashion,Running Shoes,42.23,3,North,E-Wallet,Mobile App,4.5,62.43,2023-10-09,126.69,0.35,44.34,2023,2023-10,2023Q4,Monday,Middle-Aged (35-49)
ORD-1179,CUST-140,54,Books,Business Strategy,38.83,1,North,COD (Cash on Delivery),Mobile App,4.7,47.69,2023-10-10,38.83,0.25,9.71,2023,2023-10,2023Q4,Tuesday,Seniors (50+)
ORD-2140,CUST-162,27,Electronics,Laptop Pro,885.73,4,North,E-Wallet,Mobile App,3.0,72.92,2023-10-10,3542.92,0.18,637.73,2023,2023-10,2023Q4,Tuesday,Young Adults (25-34)
ORD-2183,CUST-294,51,Home & Kitchen,Blender 500W,127.21,2,North,Bank Transfer,Store Affiliate,3.2,74.57,2023-10-11,254.42,0.28,71.24,2023,2023-10,2023Q4,Wednesday,Seniors (50+)
ORD-1157,CUST-290,47,Beauty & Care,Perfume 50Ml,21.6,2,Central,Credit Card,Mobile App,4.6,58.17,2023-10-11,43.2,0.42,18.14,2023,2023-10,2023Q4,Wednesday,Middle-Aged (35-49)
ORD-2139,CUST-318,50,Sports & Outdoors,Yoga Mat,142.55,5,South,E-Wallet,Website,4.9,125.66,2023-10-12,712.75,0.3,213.82,2023,2023-10,2023Q4,Thursday,Seniors (50+)
ORD-1858,CUST-134,42,Electronics,Wireless Headphones,290.58,4,North,Bank Transfer,Store Affiliate,4.2,80.97,2023-10-12,1162.32,0.18,209.22,2023,2023-10,2023Q4,Thursday,Middle-Aged (35-49)
ORD-1459,CUST-130,30,Sports & Outdoors,Camping Tent,126.04,1,South,Credit Card,Social Media,4.0,77.89,2023-10-13,126.04,0.3,37.81,2023,2023-10,2023Q4,Friday,Young Adults (25-34)
ORD-2037,CUST-161,60,Books,Atomic Habits,27.59,4,North,Bank Transfer,Social Media,4.7,26.3,2023-10-13,110.36,0.25,27.59,2023,2023-10,2023Q4,Friday,Seniors (50+)
ORD-1346,CUST-268,57,Home & Kitchen,Coffee Maker,218.45,1,Central,E-Wallet,Social Media,3.8,102.56,2023-10-13,218.45,0.28,61.17,2023,2023-10,2023Q4,Friday,Seniors (50+)
ORD-1404,CUST-331,27,Home & Kitchen,Coffee Maker,139.74,5,North,Bank Transfer,Store Affiliate,4.0,67.68,2023-10-13,698.7,0.28,195.64,2023,2023-10,2023Q4,Friday,Young Adults (25-34)
ORD-2198,CUST-162,49,Beauty & Care,Hair Dryer,36.97,5,North,Bank Transfer,Social Media,3.5,14.53,2023-10-14,184.85,0.42,77.64,2023,2023-10,2023Q4,Saturday,Middle-Aged (35-49)
ORD-2082,CUST-126,26,Sports & Outdoors,Yoga Mat,62.5,3,North,E-Wallet,Website,3.2,113.96,2023-10-14,187.5,0.3,56.25,2023,2023-10,2023Q4,Saturday,Young Adults (25-34)
ORD-2084,CUST-297,42,Electronics,Bluetooth Speaker,746.23,1,South,E-Wallet,Website,4.2,107.68,2023-10-14,746.23,0.18,134.32,2023,2023-10,2023Q4,Saturday,Middle-Aged (35-49)
ORD-1347,CUST-210,62,Beauty & Care,Face Sunscreen,48.53,3,Central,E-Wallet,Website,3.4,132.86,2023-10-14,145.59,0.42,61.15,2023,2023-10,2023Q4,Saturday,Seniors (50+)
ORD-1395,CUST-317,29,Books,Atomic Habits,24.51,4,Central,Bank Transfer,Website,4.6,75.06,2023-10-15,98.04,0.25,24.51,2023,2023-10,2023Q4,Sunday,Young Adults (25-34)
ORD-1248,CUST-128,56,Electronics,Smart Watch,306.6,4,North,Bank Transfer,Social Media,3.5,67.24,2023-10-15,1226.4,0.18,220.75,2023,2023-10,2023Q4,Sunday,Seniors (50+)
ORD-1972,CUST-203,47,Home & Kitchen,Blender 500W,153.9,3,South,COD (Cash on Delivery),Store Affiliate,4.8,63.69,2023-10-15,461.7,0.28,129.28,2023,2023-10,2023Q4,Sunday,Middle-Aged (35-49)
ORD-1817,CUST-317,60,Books,Python Cookbook,33.09,5,North,Bank Transfer,Store Affiliate,4.2,118.28,2023-10-16,165.45,0.25,41.36,2023,2023-10,2023Q4,Monday,Seniors (50+)
ORD-1070,CUST-241,42,Fashion,Running Shoes,37.3,5,South,Credit Card,Social Media,4.7,121.94,2023-10-16,186.5,0.35,65.27,2023,2023-10,2023Q4,Monday,Middle-Aged (35-49)
ORD-1321,CUST-320,42,Home & Kitchen,Coffee Maker,84.69,1,South,COD (Cash on Delivery),Mobile App,3.8,72.22,2023-10-16,84.69,0.28,23.71,2023,2023-10,2023Q4,Monday,Middle-Aged (35-49)
ORD-1612,CUST-190,39,Books,Business Strategy,42.48,1,North,Bank Transfer,Mobile App,4.6,91.83,2023-10-17,42.48,0.25,10.62,2023,2023-10,2023Q4,Tuesday,Middle-Aged (35-49)
ORD-1974,CUST-142,42,Fashion,Men T-Shirt,141.2,3,North,Bank Transfer,Mobile App,3.1,31.05,2023-10-17,423.6,0.35,148.26,2023,2023-10,2023Q4,Tuesday,Middle-Aged (35-49)
ORD-1444,CUST-235,35,Fashion,Women Dress,124.01,3,North,Bank Transfer,Store Affiliate,4.9,31.98,2023-10-17,372.03,0.35,130.21,2023,2023-10,2023Q4,Tuesday,Middle-Aged (35-49)
ORD-1457,CUST-160,32,Fashion,Leather Jacket,65.75,3,South,E-Wallet,Social Media,5.0,24.35,2023-10-17,197.25,0.35,69.04,2023,2023-10,2023Q4,Tuesday,Young Adults (25-34)
ORD-1059,CUST-167,54,Beauty & Care,Moisturizer Cream,65.79,4,Central,Bank Transfer,Mobile App,3.3,141.32,2023-10-18,263.16,0.42,110.53,2023,2023-10,2023Q4,Wednesday,Seniors (50+)
ORD-1163,CUST-209,42,Beauty & Care,Face Sunscreen,17.83,5,North,E-Wallet,Store Affiliate,3.6,149.69,2023-10-18,89.15,0.42,37.44,2023,2023-10,2023Q4,Wednesday,Middle-Aged (35-49)
ORD-2011,CUST-164,56,Fashion,Denim Jeans,118.98,2,South,COD (Cash on Delivery),Mobile App,4.2,106.46,2023-10-18,237.96,0.35,83.29,2023,2023-10,2023Q4,Wednesday,Seniors (50+)
ORD-2141,CUST-312,45,Sports & Outdoors,Dumbbell Set,35.01,3,North,Credit Card,Mobile App,3.1,139.35,2023-10-18,105.03,0.3,31.51,2023,2023-10,2023Q4,Wednesday,Middle-Aged (35-49)
ORD-1075,CUST-326,58,Beauty & Care,Hair Dryer,34.59,4,North,Credit Card,Store Affiliate,4.7,57.25,2023-10-18,138.36,0.42,58.11,2023,2023-10,2023Q4,Wednesday,Seniors (50+)
ORD-2109,CUST-127,30,Electronics,Laptop Pro,923.35,5,International,E-Wallet,Website,3.7,42.86,2023-10-19,4616.75,0.18,831.02,2023,2023-10,2023Q4,Thursday,Young Adults (25-34)
ORD-1141,CUST-245,52,Sports & Outdoors,Bicycle Helmet,138.33,4,South,Credit Card,Store Affiliate,4.7,67.14,2023-10-19,553.32,0.3,166.0,2023,2023-10,2023Q4,Thursday,Seniors (50+)
ORD-1215,CUST-324,47,Books,Atomic Habits,26.6,5,North,Credit Card,Store Affiliate,3.7,98.57,2023-10-19,133.0,0.25,33.25,2023,2023-10,2023Q4,Thursday,Middle-Aged (35-49)
ORD-1289,CUST-276,18,Sports & Outdoors,Dumbbell Set,142.81,3,North,Bank Transfer,Store Affiliate,4.9,26.6,2023-10-20,428.43,0.3,128.53,2023,2023-10,2023Q4,Friday,Gen Z (<25)
ORD-1696,CUST-346,53,Home & Kitchen,Air Fryer,215.19,5,North,COD (Cash on Delivery),Mobile App,4.0,14.69,2023-10-20,1075.95,0.28,301.27,2023,2023-10,2023Q4,Friday,Seniors (50+)
ORD-1748,CUST-204,50,Fashion,Denim Jeans,92.74,3,Central,COD (Cash on Delivery),Mobile App,4.1,21.76,2023-10-20,278.22,0.35,97.38,2023,2023-10,2023Q4,Friday,Seniors (50+)
ORD-1393,CUST-337,29,Beauty & Care,Face Sunscreen,68.76,2,North,COD (Cash on Delivery),Website,4.0,102.74,2023-10-21,137.52,0.42,57.76,2023,2023-10,2023Q4,Saturday,Young Adults (25-34)
ORD-1465,CUST-252,61,Sports & Outdoors,Bicycle Helmet,118.77,5,North,E-Wallet,Store Affiliate,4.0,48.14,2023-10-21,593.85,0.3,178.16,2023,2023-10,2023Q4,Saturday,Seniors (50+)
ORD-2002,CUST-186,57,Books,Data Science Handbook,33.91,5,North,COD (Cash on Delivery),Website,4.3,113.42,2023-10-21,169.55,0.25,42.39,2023,2023-10,2023Q4,Saturday,Seniors (50+)
ORD-1400,CUST-223,61,Electronics,Smart Watch,623.03,5,Central,E-Wallet,Store Affiliate,4.9,118.32,2023-10-21,3115.15,0.18,560.73,2023,2023-10,2023Q4,Saturday,Seniors (50+)
ORD-1452,CUST-117,49,Sports & Outdoors,Yoga Mat,96.33,5,North,Bank Transfer,Website,3.0,112.67,2023-10-22,481.65,0.3,144.49,2023,2023-10,2023Q4,Sunday,Middle-Aged (35-49)
ORD-1490,CUST-337,50,Fashion,Women Dress,70.02,4,South,E-Wallet,Mobile App,4.8,38.37,2023-10-22,280.08,0.35,98.03,2023,2023-10,2023Q4,Sunday,Seniors (50+)
ORD-1986,CUST-269,21,Fashion,Running Shoes,70.52,4,South,Credit Card,Store Affiliate,3.8,61.39,2023-10-22,282.08,0.35,98.73,2023,2023-10,2023Q4,Sunday,Gen Z (<25)
ORD-2149,CUST-218,43,Electronics,Smartphone X,953.25,4,North,Credit Card,Social Media,3.1,63.67,2023-10-22,3813.0,0.18,686.34,2023,2023-10,2023Q4,Sunday,Middle-Aged (35-49)
ORD-2187,CUST-265,33,Fashion,Denim Jeans,20.01,5,North,COD (Cash on Delivery),Mobile App,4.0,121.55,2023-10-22,100.05,0.35,35.02,2023,2023-10,2023Q4,Sunday,Young Adults (25-34)
ORD-1511,CUST-194,18,Home & Kitchen,Robot Vacuum,143.05,3,North,Bank Transfer,Store Affiliate,3.1,42.5,2023-10-22,429.15,0.28,120.16,2023,2023-10,2023Q4,Sunday,Gen Z (<25)
ORD-1482,CUST-167,65,Books,Atomic Habits,37.45,1,Central,Credit Card,Social Media,3.6,120.97,2023-10-22,37.45,0.25,9.36,2023,2023-10,2023Q4,Sunday,Seniors (50+)
ORD-1513,CUST-140,52,Fashion,Denim Jeans,88.56,2,North,Bank Transfer,Website,4.2,88.84,2023-10-23,177.12,0.35,61.99,2023,2023-10,2023Q4,Monday,Seniors (50+)
ORD-1754,CUST-132,24,Sports & Outdoors,Yoga Mat,128.71,3,North,E-Wallet,Website,3.2,114.56,2023-10-23,386.13,0.3,115.84,2023,2023-10,2023Q4,Monday,Gen Z (<25)
ORD-1724,CUST-284,65,Books,Python Cookbook,27.58,1,North,Credit Card,Store Affiliate,4.0,99.25,2023-10-23,27.58,0.25,6.9,2023,2023-10,2023Q4,Monday,Seniors (50+)
ORD-1029,CUST-279,65,Beauty & Care,Moisturizer Cream,71.17,1,North,COD (Cash on Delivery),Mobile App,3.2,130.79,2023-10-24,71.17,0.42,29.89,2023,2023-10,2023Q4,Tuesday,Seniors (50+)
ORD-2169,CUST-279,26,Fashion,Running Shoes,91.18,4,Central,E-Wallet,Website,5.0,101.58,2023-10-24,364.72,0.35,127.65,2023,2023-10,2023Q4,Tuesday,Young Adults (25-34)
ORD-1732,CUST-117,53,Fashion,Denim Jeans,48.66,4,North,Bank Transfer,Website,3.3,127.22,2023-10-24,194.64,0.35,68.12,2023,2023-10,2023Q4,Tuesday,Seniors (50+)
ORD-1563,CUST-170,65,Beauty & Care,Perfume 50Ml,83.35,2,North,Credit Card,Social Media,5.0,78.21,2023-10-24,166.7,0.42,70.01,2023,2023-10,2023Q4,Tuesday,Seniors (50+)
ORD-1192,CUST-241,29,Home & Kitchen,Blender 500W,232.01,2,North,E-Wallet,Mobile App,4.3,60.66,2023-10-25,464.02,0.28,129.93,2023,2023-10,2023Q4,Wednesday,Young Adults (25-34)
ORD-2146,CUST-215,19,Sports & Outdoors,Yoga Mat,93.55,5,North,COD (Cash on Delivery),Mobile App,4.0,74.96,2023-10-25,467.75,0.3,140.32,2023,2023-10,2023Q4,Wednesday,Gen Z (<25)
ORD-2077,CUST-251,51,Books,Business Strategy,44.84,4,South,COD (Cash on Delivery),Website,3.8,11.76,2023-10-25,179.36,0.25,44.84,2023,2023-10,2023Q4,Wednesday,Seniors (50+)
ORD-1991,CUST-134,23,Beauty & Care,Lipstick Matte,33.62,1,Central,E-Wallet,Mobile App,3.7,51.46,2023-10-25,33.62,0.42,14.12,2023,2023-10,2023Q4,Wednesday,Gen Z (<25)
ORD-1217,CUST-167,38,Books,Psychology Of Money,34.33,5,North,Credit Card,Mobile App,5.0,135.98,2023-10-25,171.65,0.25,42.91,2023,2023-10,2023Q4,Wednesday,Middle-Aged (35-49)
ORD-1094,CUST-216,46,Beauty & Care,Perfume 50Ml,68.11,5,North,E-Wallet,Store Affiliate,3.5,40.5,2023-10-26,340.55,0.42,143.03,2023,2023-10,2023Q4,Thursday,Middle-Aged (35-49)
ORD-1962,CUST-156,21,Electronics,Smartphone X,226.01,2,South,Credit Card,Mobile App,4.4,122.34,2023-10-27,452.02,0.18,81.36,2023,2023-10,2023Q4,Friday,Gen Z (<25)
ORD-1503,CUST-167,61,Fashion,Denim Jeans,116.54,3,North,E-Wallet,Social Media,4.2,79.58,2023-10-27,349.62,0.35,122.37,2023,2023-10,2023Q4,Friday,Seniors (50+)
ORD-1887,CUST-292,28,Books,Atomic Habits,22.96,2,North,COD (Cash on Delivery),Social Media,3.5,38.47,2023-10-27,45.92,0.25,11.48,2023,2023-10,2023Q4,Friday,Young Adults (25-34)
ORD-1925,CUST-115,29,Beauty & Care,Perfume 50Ml,63.02,3,North,E-Wallet,Website,4.0,138.04,2023-10-27,189.06,0.42,79.41,2023,2023-10,2023Q4,Friday,Young Adults (25-34)
ORD-1191,CUST-348,35,Sports & Outdoors,Bicycle Helmet,143.51,5,North,COD (Cash on Delivery),Mobile App,4.2,133.23,2023-10-27,717.55,0.3,215.26,2023,2023-10,2023Q4,Friday,Middle-Aged (35-49)
ORD-1097,CUST-193,45,Beauty & Care,Hair Dryer,69.49,3,South,E-Wallet,Social Media,4.1,48.7,2023-10-27,208.47,0.42,87.56,2023,2023-10,2023Q4,Friday,Middle-Aged (35-49)
ORD-1110,CUST-262,23,Sports & Outdoors,Bicycle Helmet,57.33,3,North,Bank Transfer,Store Affiliate,4.4,26.02,2023-10-28,171.99,0.3,51.6,2023,2023-10,2023Q4,Saturday,Gen Z (<25)
ORD-1371,CUST-135,24,Books,Business Strategy,35.06,5,North,E-Wallet,Social Media,4.6,46.83,2023-10-28,175.3,0.25,43.82,2023,2023-10,2023Q4,Saturday,Gen Z (<25)
ORD-1223,CUST-333,18,Electronics,Laptop Pro,785.92,1,Central,COD (Cash on Delivery),Store Affiliate,3.3,140.22,2023-10-29,785.92,0.18,141.47,2023,2023-10,2023Q4,Sunday,Gen Z (<25)
ORD-1391,CUST-348,54,Electronics,Laptop Pro,629.9,5,North,COD (Cash on Delivery),Website,3.2,145.71,2023-10-29,3149.5,0.18,566.91,2023,2023-10,2023Q4,Sunday,Seniors (50+)
ORD-1210,CUST-140,36,Sports & Outdoors,Camping Tent,27.47,1,Central,E-Wallet,Mobile App,4.5,53.94,2023-10-29,27.47,0.3,8.24,2023,2023-10,2023Q4,Sunday,Middle-Aged (35-49)
ORD-1983,CUST-200,48,Books,Python Cookbook,44.8,5,Central,COD (Cash on Delivery),Website,4.0,49.44,2023-10-30,224.0,0.25,56.0,2023,2023-10,2023Q4,Monday,Middle-Aged (35-49)
ORD-2193,CUST-123,58,Beauty & Care,Lipstick Matte,84.16,5,North,Bank Transfer,Mobile App,4.9,138.82,2023-10-30,420.8,0.42,176.74,2023,2023-10,2023Q4,Monday,Seniors (50+)
ORD-1721,CUST-306,23,Beauty & Care,Face Sunscreen,49.85,4,North,Credit Card,Social Media,3.2,68.74,2023-10-30,199.4,0.42,83.75,2023,2023-10,2023Q4,Monday,Gen Z (<25)
ORD-1877,CUST-332,54,Beauty & Care,Hair Dryer,34.02,5,North,Bank Transfer,Store Affiliate,3.9,117.22,2023-10-30,170.1,0.42,71.44,2023,2023-10,2023Q4,Monday,Seniors (50+)
ORD-1965,CUST-224,22,Books,Business Strategy,38.1,1,Central,Credit Card,Social Media,3.8,76.3,2023-10-30,38.1,0.25,9.52,2023,2023-10,2023Q4,Monday,Gen Z (<25)
ORD-1558,CUST-113,65,Fashion,Running Shoes,166.55,5,Central,COD (Cash on Delivery),Mobile App,3.8,146.07,2023-10-30,832.75,0.35,291.46,2023,2023-10,2023Q4,Monday,Seniors (50+)
ORD-1360,CUST-203,20,Fashion,Leather Jacket,53.1,3,South,COD (Cash on Delivery),Store Affiliate,4.8,37.8,2023-10-31,159.3,0.35,55.76,2023,2023-10,2023Q4,Tuesday,Gen Z (<25)
ORD-1305,CUST-186,42,Electronics,Laptop Pro,581.85,2,North,Credit Card,Mobile App,4.0,144.38,2023-11-01,1163.7,0.18,209.47,2023,2023-11,2023Q4,Wednesday,Middle-Aged (35-49)
ORD-1863,CUST-243,53,Fashion,Leather Jacket,160.28,4,North,Credit Card,Social Media,3.6,14.0,2023-11-01,641.12,0.35,224.39,2023,2023-11,2023Q4,Wednesday,Seniors (50+)
ORD-1061,CUST-111,48,Fashion,Denim Jeans,83.54,4,International,E-Wallet,Social Media,4.0,90.16,2023-11-01,334.16,0.35,116.96,2023,2023-11,2023Q4,Wednesday,Middle-Aged (35-49)
ORD-1622,CUST-336,25,Beauty & Care,Moisturizer Cream,55.01,1,North,Credit Card,Social Media,3.8,49.2,2023-11-02,55.01,0.42,23.1,2023,2023-11,2023Q4,Thursday,Young Adults (25-34)
ORD-1661,CUST-217,48,Fashion,Men T-Shirt,66.5,4,South,Bank Transfer,Website,4.7,127.91,2023-11-03,266.0,0.35,93.1,2023,2023-11,2023Q4,Friday,Middle-Aged (35-49)
ORD-1904,CUST-169,39,Sports & Outdoors,Camping Tent,112.13,3,South,E-Wallet,Store Affiliate,3.7,27.99,2023-11-03,336.39,0.3,100.92,2023,2023-11,2023Q4,Friday,Middle-Aged (35-49)
ORD-2095,CUST-188,41,Beauty & Care,Perfume 50Ml,84.89,4,Central,Bank Transfer,Mobile App,4.2,61.69,2023-11-03,339.56,0.42,142.62,2023,2023-11,2023Q4,Friday,Middle-Aged (35-49)
