Order_ID,Customer_ID,Customer_Age,Category,Product_Name,Unit_Price,Quantity,Region,Payment_Method,Sales_Channel,Customer_Rating,Marketing_Spend,Order_Date
ORD-1068,CUST-196,48.0,Fashion,Running Shoes,$999.99,2,South,Bank Transfer,Website,4.5,28.46,2023/04/24
ORD-1007,CUST-135,45.0,Fashion,Running Shoes,24.63 USD,4,North,Bank Transfer,Website,3.6,29.2,03/03/2023
ORD-1852,CUST-242,18.0,Home & Kitchen,Coffee Maker,113.87,1,North,Bank Transfer,Mobile App,3.5,105.0,03-11-2023
ORD-1914,CUST-277,30.0,Home & Kitchen,Air Fryer, 78.79 ,4,International,COD (Cash on Delivery),Social Media,3.4,78.36,20/03/2023
ORD-1357,CUST-265,63.0,Home & Kitchen,Blender 500W,166.19,3,Unknown,Credit Card,Website,3.7,123.94,2023/99/99
ORD-1329,CUST-154,55.0,  Beauty & Care   ,Hair Dryer,63.25,5,,COD (Cash on Delivery),Mobile App,5.0,21.07,2023-11-27
ORD-1759,CUST-197,35.0,Electronics,Smartphone X,836.36,4,South,Bank Transfer,Store Affiliate,5.0,57.8,15/11/2023
ORD-1899,CUST-212,51.0,Fashion,Men T-Shirt,$45.89,1,International,Credit Card,Mobile App,3.9,103.58,2023/09/24
ORD-1258,CUST-324,32.0,fashion,Leather Jacket,$35.97,1,North,Bank Transfer,Store Affiliate,4.4,21.73,2023-09-18
ORD-1941,CUST-222,57.0,Fashion,Women Dress,144.75,3,North,COD (Cash on Delivery),Mobile App,,105.53,"Dec 26, 2023"
ORD-1966,CUST-107,59.0,Books,Python Cookbook,$43.48,5,North,COD (Cash on Delivery),Social Media,3.1,56.91,11/08/2023
ORD-1984,CUST-251,50.0,Fashion,Running Shoes,$128.31,3,South,Bank Transfer,Mobile App,10.0,27.02,2023-11-26
ORD-2106,CUST-207,33.0,?,Robot Vacuum,108.12,3,North,Bank Transfer,Social Media,3.1,146.27,2023/02/23
ORD-1898,CUST-170,43.0,Sports & Outdoors,Yoga Mat,112.41 USD,4,International,E-Wallet,Mobile App,4.7,137.8,"Mar 02, 2023"
ORD-1525,CUST-309,24.0,Fashion,Running Shoes,$118.50,4,South,E-Wallet,Mobile App,4.3,76.29,2023/03/07
ORD-1881,CUST-140,44.0,Fashion,Leather Jacket,$64.09,2,International,Credit Card,Mobile App,4.1,10.12,2023-02-06
ORD-1707,CUST-255,64.0,Books,Python Cookbook, 30.37 ,4,South,E-Wallet,Social Media,3.5,149.61,2023-07-26
ORD-1811,CUST-137,57.0,home & kitchen,Air Fryer,67.52,5,Central,COD (Cash on Delivery),Social Media,4.9,39.04,01-09-2023
ORD-2183,CUST-294,51.0,Home & Kitchen,Blender 500W,127.21 USD,2,International,Bank Transfer,Store Affiliate,3.2,74.57,2023-10-11
ORD-1440,CUST-222,36.0,Sports & Outdoors,Water Bottle, 61.32 ,5,intl,E-Wallet,Mobile App,3.8,101.69,31/01/2023
ORD-1531,CUST-340,53.0,Beauty & Care,Face Sunscreen,38.84,2,International,E-Wallet,Mobile App,3.7,53.6,2023-04-28
ORD-1226,CUST-260,47.0,Fashion,Women Dress,36.79,4,North,Credit Card,Store Affiliate,3.6,14.77,"Aug 22, 2023"
ORD-1228,CUST-315,21.0,  Electronics   ,Bluetooth Speaker,273.62,4,International,Credit Card,Social Media,4.2,106.61,05-09-2023
ORD-2080,CUST-260,39.0,Electronics,Wireless Headphones, 906.59 ,5,Central,Credit Card,Store Affiliate,4.6,72.21,25/12/2023
ORD-1212,CUST-100,43.0,Home & Kitchen,Robot Vacuum,121.69,5,International,E-Wallet,Store Affiliate,4.8,68.94,03/11/2023
ORD-1079,CUST-149,27.0,  Electronics   ,Bluetooth Speaker,307.43 USD,4,Central,Bank Transfer,Mobile App,3.4,102.29,2023-08-14
ORD-1148,CUST-201,21.0,Books,Atomic Habits,16.19,1,International,Credit Card,Mobile App,3.1,140.24,2023/12/07
ORD-1636,CUST-336,65.0,Books,Psychology of Money,$29.43,4,International,COD (Cash on Delivery),Social Media,,33.53,2023-04-03
ORD-1762,CUST-331,45.0,Sports & Outdoors,Dumbbell Set,129.43 USD,3,Central,E-Wallet,Mobile App,3.7,89.27,08-14-2023
ORD-1634,CUST-145,21.0,Fashion,Women Dress,171.91,1,International,E-Wallet,Mobile App,3.2,103.59,2023-03-19
ORD-1133,CUST-306,32.0,HOME & KITCHEN,Blender 500W,113.97,5,Central,COD (Cash on Delivery),Social Media,4.0,125.18,2023/05/23
ORD-1845,CUST-145,37.0,Sports & Outdoors,Bicycle Helmet,90.26,1,Central,Bank Transfer,Store Affiliate,3.9,90.64,01/06/2023
ORD-1408,CUST-100,34.0,HOME & KITCHEN,Coffee Maker,214.54,3,South,COD (Cash on Delivery),Mobile App,4.8,134.57,2023/01/12
ORD-1723,CUST-275,24.0,Sports & Outdoors,Dumbbell Set,$74.60,5,,Credit Card,Social Media,,17.85,invalid_date
ORD-1507,CUST-325,53.0,Electronics,Smartphone X,336.3,2,North,Credit Card,Social Media,3.7,25.16,"Aug 23, 2023"
ORD-2092,CUST-244,46.0,Sports & Outdoors,Bicycle Helmet,$66.83,5,Central,Credit Card,Website,4.7,58.34,2023/02/17
ORD-1504,CUST-133,64.0,Electronics,Wireless Headphones,964.95,3,INTERNATIONAL,Bank Transfer,Mobile App,4.2,65.11,12/12/2023
ORD-2136,CUST-251,28.0,Beauty & Care,Perfume 50ml, 16.73 ,1,Central,Credit Card,Website,3.9,130.27,05/09/2023
ORD-1347,CUST-210,62.0,Beauty & Care,Face Sunscreen,$48.53,3,Central,E-Wallet,Website,3.4,132.86,10-14-2023
ORD-1386,CUST-112,45.0,Fashion,Women Dress,$37.11,5,Central,Credit Card,Social Media,5.0,23.51,02-07-2023
ORD-1000,CUST-263,60.0,Sports & Outdoors,Dumbbell Set,$89.41,1,South,COD (Cash on Delivery),Website,4.9,80.48,"Sep 24, 2023"
ORD-1360,CUST-203,20.0,Fashion,Leather Jacket,53.1,3,South,COD (Cash on Delivery),Store Affiliate,4.8,37.8,"Oct 31, 2023"
ORD-2176,CUST-148,19.0,Books,Data Science Handbook,$29.74,5,Central,E-Wallet,Store Affiliate,3.1,34.53,2023/06/10
ORD-1475,CUST-339,55.0,Books,Business Strategy,13.59,4,Central,Bank Transfer,Social Media,4.5,116.73,2023-08-20
ORD-1839,CUST-297,32.0,Electronics,Bluetooth Speaker,$286.85,1,South,Credit Card,Website,3.5,52.88,2023-11-09
ORD-1813,CUST-111,61.0,Fashion,Running Shoes,$116.13,5,International,Credit Card,Store Affiliate,4.4,80.53,2023-07-01
ORD-1172,CUST-123,38.0,Beauty & Care,Lipstick Matte, 33.66 ,5,South,E-Wallet,Mobile App,4.3,112.63,2023-04-27
ORD-1450,CUST-317,56.0,fashion,Men T-Shirt,76.36,3,SOUTH,E-Wallet,Social Media,4.6,56.41,"Sep 09, 2023"
ORD-1125,CUST-183,32.0,  Beauty & Care   ,Hair Dryer,50.29,4,Central,E-Wallet,Store Affiliate,3.2,94.08,2023/12/09
ORD-1731,CUST-210,53.0,Sports & Outdoors,Bicycle Helmet,80.78,4,Central,Credit Card,Mobile App,4.8,12.33,2023/03/16
ORD-1530,CUST-126,57.0,Books,Atomic Habits,37.44,5,South,Credit Card,Mobile App,3.0,45.28,2023-06-11
ORD-1090,CUST-321,32.0,Beauty & Care,Hair Dryer,$34.46,3,South,Bank Transfer,Website,3.6,75.3,2023-11-23
ORD-1058,CUST-254,,Books,Psychology of Money,26.33,3,North,COD (Cash on Delivery),Social Media,3.8,130.19,"May 13, 2023"
ORD-1181,CUST-274,19.0,Beauty & Care,Lipstick Matte,36.81,3,Central,COD (Cash on Delivery),Social Media,3.3,51.03,16/02/2023
ORD-1708,CUST-230,24.0,Sports & Outdoors,Camping Tent,75.64 USD,3,North,COD (Cash on Delivery),Website,4.2,98.51,25/05/2023
ORD-1414,CUST-216,36.0,Fashion,Denim Jeans,136.88,4,International,Bank Transfer,Social Media,4.3,64.79,04/07/2023
ORD-1251,CUST-324,28.0,Books,Atomic Habits,35.32 USD,5,  North ,Bank Transfer,Store Affiliate,4.8,50.5,invalid_date
ORD-1069,CUST-120,25.0,Electronics,Smart Watch,$463.40,1,North,E-Wallet,Store Affiliate,4.1,12.13,2023/07/09
ORD-1131,CUST-310,22.0,Sports & Outdoors,Dumbbell Set,87.56,3,Central,COD (Cash on Delivery),Store Affiliate,3.3,55.61,"Apr 25, 2023"
ORD-1300,CUST-215,48.0,Books,Psychology of Money,39.35,2,International,Credit Card,Website,4.2,38.96,2023/03/22
ORD-2173,CUST-102,57.0,Sports & Outdoors,Bicycle Helmet,99.7,5,South,COD (Cash on Delivery),Store Affiliate,3.2,32.59,29/12/2023
ORD-1326,CUST-171,20.0,Books,Data Science Handbook,29.54,3,North,COD (Cash on Delivery),Website,4.2,112.43,2023-01-29
ORD-1765,CUST-245,,Sports & Outdoors,Water Bottle, 138.41 ,5,North,COD (Cash on Delivery),Social Media,4.4,22.68,2023-12-02
ORD-1499,CUST-118,47.0,Sports & Outdoors,Camping Tent,113.08 USD,1,North,E-Wallet,Website,4.8,137.07,08-07-2023
ORD-1715,CUST-111,27.0,Electronics,Bluetooth Speaker,963.96,2,Central,COD (Cash on Delivery),Social Media,3.4,14.04,04/12/2023
ORD-2022,CUST-266,36.0,fashion,Men T-Shirt,119.31,5,Central,Bank Transfer,Social Media,4.6,99.29,2023/07/03
ORD-1495,CUST-217,36.0,Fashion,Men T-Shirt,144.95,2,,Bank Transfer,Social Media,3.6,23.03,01-10-2023
ORD-2158,CUST-183,38.0,Home & Kitchen,Robot Vacuum,$167.83,2,North,E-Wallet,Mobile App,3.7,93.94,"May 01, 2023"
ORD-1338,CUST-162,27.0,Fashion,Men T-Shirt,$28.06,5,Central,Bank Transfer,Mobile App,3.2,108.95,05-12-2023
ORD-1421,CUST-242,55.0,Beauty & Care,Lipstick Matte,$88.46,5,International,Bank Transfer,Mobile App,4.6,124.59,"Aug 24, 2023"
ORD-1164,CUST-329,52.0,Home & Kitchen,Non-stick Pan,$73.87,5,Central,Bank Transfer,Social Media,3.7,20.98,
ORD-1028,CUST-266,31.0,Electronics,Smartphone X, 1089.22 ,3,North,Credit Card,Store Affiliate,3.7,79.35,05-15-2023
ORD-1516,CUST-239,41.0,Fashion,Women Dress,113.44,1,North,Bank Transfer,Mobile App,4.3,123.36,2023-03-17
ORD-1193,CUST-320,55.0,Books,Atomic Habits,24.12 USD,5,International,Bank Transfer,Website,4.5,59.28,09-02-2023
ORD-1682,CUST-230,38.0,Fashion,Leather Jacket,$59.39,3,North,Bank Transfer,Website,3.9,141.52,2023/06/09
ORD-1841,CUST-127,56.0,Home & Kitchen,Robot Vacuum,$212.05,3,Central,Credit Card,Store Affiliate,,36.06,2023-04-14
ORD-1169,CUST-135,20.0,Fashion,Leather Jacket,50.49,4,North,Bank Transfer,Store Affiliate,3.9,90.42,20/12/2023
ORD-1764,CUST-257,57.0,Sports & Outdoors,Dumbbell Set,72.04 USD,5,International,Credit Card,Website,3.7,26.28,24/05/2023
ORD-1652,CUST-197,-999.0,Sports & Outdoors,Water Bottle,$49.29,3,International,E-Wallet,Social Media,4.5,26.42,2023-06-19
ORD-1173,CUST-293,56.0,Home & Kitchen,Non-stick Pan,182.58,3,International,Credit Card,Social Media,,128.66,"Dec 20, 2023"
ORD-1518,CUST-177,65.0,Sports & Outdoors,Camping Tent,$66.32,4,International,COD (Cash on Delivery),Website,3.7,23.35,06-07-2023
ORD-1996,CUST-166,33.0,Home & Kitchen,Air Fryer,$234.91,4,South,E-Wallet,Store Affiliate,3.6,12.45,2023-07-21
ORD-1756,CUST-207,53.0,Home & Kitchen,Blender 500W,$87.93,1,Central,COD (Cash on Delivery),Mobile App,4.5,10.45,2023/08/20
ORD-1491,CUST-292,35.0,Books,Psychology of Money,$29.32,5,South,COD (Cash on Delivery),Store Affiliate,3.6,47.0,2023-05-31
ORD-1073,CUST-260,22.0,Home & Kitchen,Air Fryer,170.93,2,Central,E-Wallet,Website,3.6,44.99,07/06/2023
ORD-2041,CUST-129,63.0,Fashion,Denim Jeans,176.24,5,International,Bank Transfer,Social Media,3.8,81.97,2023-07-25
ORD-1587,CUST-239,21.0,Beauty & Care,Perfume 50ml,$63.49,1,International,Credit Card,Store Affiliate,3.2,129.34,"Aug 04, 2023"
ORD-1657,CUST-156,47.0,-,Python Cookbook,$42.63,5,Central,COD (Cash on Delivery),Mobile App,4.8,53.65,2023/07/28
ORD-1234,CUST-195,58.0,SPORTS & OUTDOORS,Water Bottle,90.39,1,South,Credit Card,Social Media,3.1,59.61,2023/04/01
ORD-1214,CUST-284,20.0,Fashion,Denim Jeans,$107.57,4,South,COD (Cash on Delivery),Social Media,3.4,90.64,2023/06/03
ORD-1162,CUST-249,35.0,Books,Data Science Handbook,23.42 USD,3,CENTRAL,E-Wallet,Mobile App,3.3,63.35,17/08/2023
ORD-1132,CUST-108,61.0,Beauty & Care,Hair Dryer, 80.06 ,2,North,Credit Card,Mobile App,4.9,61.99,2023-03-18
ORD-1838,CUST-320,,Fashion,Women Dress, 97.16 ,3,International,COD (Cash on Delivery),Social Media,3.2,137.84,2023/10/04
ORD-1843,CUST-208,18.0,Books,Psychology of Money,37.12,5,International,Credit Card,Mobile App,3.2,123.29,2023-01-26
ORD-2018,CUST-113,24.0,Sports & Outdoors,Camping Tent,$120.53,4,South,E-Wallet,Social Media,4.9,20.72,"Jul 31, 2023"
ORD-1185,CUST-198,20.0,Electronics,Smartphone X,"$1,082.37",1,International,Bank Transfer,Website,3.7,60.68,2023-09-25
ORD-1041,CUST-140,41.0,Fashion,Denim Jeans,23.21 USD,5,Central,Bank Transfer,Website,4.6,135.04,19/02/2023
ORD-1108,CUST-118,34.0,Sports & Outdoors,Dumbbell Set,$37.20,1,North,Bank Transfer,Mobile App,4.5,96.51,2023-11-26
ORD-1921,CUST-184,24.0,Beauty & Care,Hair Dryer,68.37,3,International,Credit Card,Mobile App,,57.58,"Feb 27, 2023"
ORD-1568,CUST-133,24.0,Home & Kitchen,Air Fryer,$39.65,3,North,Bank Transfer,Website,4.8,70.97,03-03-2023
ORD-1953,CUST-237,55.0,Books,Atomic Habits,43.72,2,International,E-Wallet,Website,4.5,73.66,2023-08-03
ORD-2053,CUST-346,51.0,Sports & Outdoors,Water Bottle,83.92 USD,4,central,COD (Cash on Delivery),Store Affiliate,4.2,94.65,2023-02-21
ORD-2197,CUST-277,25.0,Home & Kitchen,Robot Vacuum,124.7,1,North,Bank Transfer,Website,4.1,10.96,"Jan 12, 2023"
ORD-1483,CUST-201,44.0,Electronics,Bluetooth Speaker,988.76 USD,3,South,Credit Card,Mobile App,4.5,37.2,23/06/2023
ORD-1468,CUST-120,24.0,Books,Data Science Handbook, 18.77 ,2,VN-South,COD (Cash on Delivery),Social Media,4.0,101.74,"Nov 29, 2023"
ORD-1024,CUST-106,52.0,Sports & Outdoors,Water Bottle,133.81 USD,2,Central,Bank Transfer,Website,3.1,125.81,2023/08/08
ORD-2099,CUST-194,46.0,Sports & Outdoors,Yoga Mat,$133.42,2,South,Bank Transfer,Mobile App,3.8,14.14,2023/03/16
ORD-1730,CUST-193,55.0,Home & Kitchen,Non-stick Pan,143.11,4,,Credit Card,Website,3.4,95.96,2023-12-05
ORD-1812,CUST-106,21.0,Beauty & Care,Lipstick Matte,$77.28,4,South,COD (Cash on Delivery),Social Media,4.0,107.95,2023-04-12
ORD-2189,CUST-225,25.0,Home & Kitchen,Coffee Maker,216.55,2,North,COD (Cash on Delivery),Website,3.7,80.03,"Aug 24, 2023"
ORD-1366,CUST-163,36.0,Beauty & Care,Moisturizer Cream,49.08 USD,2,International,COD (Cash on Delivery),Social Media,4.8,19.42,2023/12/28
ORD-1911,CUST-138,25.0,Sports & Outdoors,Water Bottle,$140.73,1,International,COD (Cash on Delivery),Social Media,4.3,69.44,2023-10-05
ORD-2093,CUST-300,20.0,  Books   ,Atomic Habits, 22.63 ,4,International,COD (Cash on Delivery),Social Media,4.9,39.06,2023-02-16
ORD-1383,CUST-319,36.0,Beauty & Care,Moisturizer Cream,25.53,4,South,Credit Card,Website,4.2,64.91,2023/02/26
ORD-1454,CUST-117,32.0,Home & Kitchen,Coffee Maker,121.85,2,International,Bank Transfer,Social Media,4.1,15.05,"Nov 21, 2023"
ORD-1264,CUST-224,49.0,Beauty & Care,Moisturizer Cream,70.39,2,Central,E-Wallet,Store Affiliate,3.0,71.4,"Aug 10, 2023"
ORD-1820,CUST-216,,Beauty & Care,Lipstick Matte,40.7,2,North,COD (Cash on Delivery),Mobile App,3.6,14.4,2023/01/25
ORD-1232,CUST-150,57.0,Home & Kitchen,Blender 500W,$73.94,4,South,Bank Transfer,Store Affiliate,3.9,138.61,"Sep 10, 2023"
ORD-1444,CUST-235,35.0,Fashion,Women Dress,124.01,3,North,Bank Transfer,Store Affiliate,4.9,31.98,17/10/2023
ORD-1395,CUST-317,29.0,Books,Atomic Habits,$24.51,4,Central,Bank Transfer,Website,4.6,75.06,10-15-2023
ORD-2081,CUST-162,57.0,Sports & Outdoors,Yoga Mat,123.17 USD,4,Central,Bank Transfer,Website,3.6,74.67,25/11/2023
ORD-1176,CUST-128,23.0,Fashion,Leather Jacket,$81.37,5,Central,Bank Transfer,Mobile App,3.1,76.13,01-21-2023
ORD-1018,CUST-107,25.0,Books,Psychology of Money,$32.24,5,International,E-Wallet,Mobile App,3.8,73.53,2023-07-06
ORD-2091,CUST-303,64.0,ELECTRONICS,Bluetooth Speaker,622.35,1,International,COD (Cash on Delivery),Website,,88.59,04-12-2023
ORD-1760,CUST-273,54.0,Electronics,Wireless Headphones,$533.56,2,Central,E-Wallet,Store Affiliate,3.5,89.54,2023-05-15
ORD-1900,CUST-119,23.0,Beauty & Care,Moisturizer Cream,31.08,4,Central,Bank Transfer,Social Media,3.1,126.39,2023-06-09
ORD-1595,CUST-132,31.0,,Women Dress,147.07,3,Central,Credit Card,Mobile App,4.4,146.78,30/11/2023
ORD-1061,CUST-111,48.0,Fashion,Denim Jeans,$83.54,4,intl,E-Wallet,Social Media,4.0,90.16,2023-11-01
ORD-1272,CUST-132,48.0,Fashion,Women Dress,90.03,5,Central,E-Wallet,Mobile App,4.9,135.62,2023/10/03
ORD-2168,CUST-252,62.0,Sports & Outdoors,Yoga Mat,$59.05,2,North,Bank Transfer,Mobile App,,133.69,2023/10/03
ORD-1278,CUST-167,30.0,Home & Kitchen,Robot Vacuum,118.17,3,South,Credit Card,Mobile App,3.3,34.98,2023-06-07
ORD-2132,CUST-219,51.0,N/A,Atomic Habits,30.54,5,South,Credit Card,Social Media,3.1,116.65,01/06/2023
ORD-1694,CUST-145,59.0,Fashion,Running Shoes,$48.12,2,South,COD (Cash on Delivery),Social Media,4.2,139.02,"Sep 02, 2023"
ORD-1368,CUST-148,65.0,Fashion,Denim Jeans, 119.16 ,1,North,Credit Card,Social Media,3.0,39.2,08/05/2023
ORD-1961,CUST-224,20.0,Electronics,Smart Watch,$261.79,2,North,Credit Card,Mobile App,3.8,94.51,"May 05, 2023"
ORD-1887,CUST-292,28.0,Books,Atomic Habits,22.96,2,North,COD (Cash on Delivery),Social Media,3.5,38.47,10-27-2023
ORD-1932,CUST-249,49.0,Books,Psychology of Money,30.98,4,North,E-Wallet,Social Media,3.4,101.57,25/09/2023
ORD-1904,CUST-169,39.0,Sports & Outdoors,Camping Tent,$112.13,3,South,E-Wallet,Store Affiliate,3.7,27.99,2023/11/03
ORD-1834,CUST-276,49.0,Beauty & Care,Hair Dryer,17.93,2,International,Credit Card,Website,4.7,69.0,2023-11-21
ORD-1547,CUST-152,37.0,Sports & Outdoors,Yoga Mat,$127.96,2,Central,COD (Cash on Delivery),Social Media,4.5,130.21,2023-01-14
ORD-2004,CUST-325,41.0,Home & Kitchen,Non-stick Pan,139.78,3,South,Bank Transfer,Mobile App,4.9,21.77,20/01/2023
ORD-1688,CUST-340,50.0,Home & Kitchen,Blender 500W,191.25,3,International,Credit Card,Social Media,3.2,83.64,2023-12-03
ORD-1358,CUST-125,,Beauty & Care,Moisturizer Cream,$37.84,5,Central,Credit Card,Mobile App,3.4,112.7,"Jun 16, 2023"
ORD-1456,CUST-320,40.0,Home & Kitchen,Blender 500W,$215.11,0,North,Bank Transfer,Website,3.1,141.65,2023-02-08
ORD-1393,CUST-337,29.0,BEAUTY & CARE,Face Sunscreen,68.76,2,International,COD (Cash on Delivery),Website,4.0,102.74,2023-10-21
ORD-1675,CUST-321,26.0,Electronics,Bluetooth Speaker,$470.96,2,North,Credit Card,Mobile App,3.4,61.2,2023-08-01
ORD-1988,CUST-121,0.0,Home & Kitchen,Robot Vacuum,$143.63,2,South,COD (Cash on Delivery),Store Affiliate,4.3,106.09,2023-03-02
ORD-1728,CUST-271,53.0,Books,Psychology of Money,31.49 USD,2,International,Bank Transfer,Website,3.6,147.68,2023-08-05
ORD-1419,CUST-287,46.0,Beauty & Care,Moisturizer Cream,52.81,3,,E-Wallet,Store Affiliate,4.1,111.95,"Aug 28, 2023"
ORD-1375,CUST-218,46.0,Beauty & Care,Lipstick Matte,40.6,2,International,COD (Cash on Delivery),Social Media,4.9,77.79,2023-01-29
ORD-1412,CUST-300,18.0,sports & outdoors,Bicycle Helmet,47.15,1,Central,COD (Cash on Delivery),Store Affiliate,3.3,46.62,12-31-2023
ORD-1074,CUST-258,54.0,Sports & Outdoors,Water Bottle,$132.69,3,International,COD (Cash on Delivery),Website,4.3,85.99,"Mar 23, 2023"
ORD-2164,CUST-166,26.0,Beauty & Care,Moisturizer Cream,$39.39,4,Central,E-Wallet,Website,3.5,76.07,2023/99/99
ORD-1935,CUST-105,55.0,Electronics,Wireless Headphones,327.96 USD,1,Global,Credit Card,Website,3.9,64.15,2023-11-05
ORD-1500,CUST-237,22.0,BEAUTY & CARE,Lipstick Matte,63.57 USD,1,Central,COD (Cash on Delivery),Mobile App,3.8,84.65,"Mar 19, 2023"
ORD-1867,CUST-293,43.0,Sports & Outdoors,Dumbbell Set,$123.68,4,International,Credit Card,Mobile App,4.1,145.13,03-13-2023
ORD-1616,CUST-323,35.0,Fashion,Running Shoes,33.84 USD,4,International,E-Wallet,Social Media,3.9,45.66,21/03/2023
ORD-1114,CUST-162,53.0,Electronics,Smartphone X,863.7,2,North,E-Wallet,Mobile App,3.2,91.18,07-11-2023
ORD-1417,CUST-278,28.0,Home & Kitchen,Robot Vacuum,162.12,3,North,E-Wallet,Store Affiliate,4.8,137.73,2023-04-05
ORD-1601,CUST-303,39.0,Fashion,Women Dress,$120.83,2,International,Credit Card,Website,4.8,18.56,N/A
ORD-1604,CUST-110,54.0,sports & outdoors,Water Bottle,$109.16,1,South,COD (Cash on Delivery),Mobile App,4.7,59.06,"Jan 09, 2023"
ORD-1089,CUST-159,57.0,Home & Kitchen,Coffee Maker,$249.44,4,International,COD (Cash on Delivery),Mobile App,4.5,71.59,2023/05/12
ORD-1893,CUST-299,-999.0,Home & Kitchen,Robot Vacuum, 191.87 ,1,South,COD (Cash on Delivery),Website,4.5,76.83,2023/12/11
ORD-2191,CUST-302,33.0,Sports & Outdoors,Yoga Mat,$83.65,3,Central,Bank Transfer,Mobile App,3.4,94.56,2023-08-13
ORD-1753,CUST-241,32.0,Beauty & Care,Hair Dryer,54.1,5,North,E-Wallet,Mobile App,3.3,34.22,18/11/2023
ORD-1498,CUST-125,25.0,Unknown,Data Science Handbook,$41.90,5,South,COD (Cash on Delivery),Mobile App,4.0,77.67,15/06/2023
ORD-1950,CUST-344,-999.0,Home & Kitchen,Robot Vacuum,212.55 USD,2,International,E-Wallet,Mobile App,4.6,54.66,"Nov 24, 2023"
ORD-1044,CUST-187,,Books,Atomic Habits,10.31,1,South,Bank Transfer,Mobile App,3.3,123.43,22/12/2023
ORD-2194,CUST-175,57.0,Home & Kitchen,Blender 500W,238.33,5,missing,E-Wallet,Social Media,4.6,32.3,2023-08-12
ORD-1011,CUST-289,40.0,Sports & Outdoors,Dumbbell Set,$56.19,4,North,E-Wallet,Website,4.8,39.51,2023-01-13
ORD-1396,CUST-160,23.0,Books,Business Strategy,42.43 USD,5,South  ,Credit Card,Social Media,4.7,54.65,2023-02-15
ORD-1814,CUST-162,23.0,Fashion,Women Dress,$147.14,4,International,Credit Card,Mobile App,3.9,126.18,09-27-2023
ORD-1555,CUST-331,47.0,Home & Kitchen,Non-stick Pan,$240.96,2,Central,Bank Transfer,Store Affiliate,3.2,114.74,"Apr 12, 2023"
ORD-1042,CUST-278,29.0,Books,Atomic Habits,37.31,1,South,E-Wallet,Mobile App,4.4,139.18,"Jun 18, 2023"
ORD-1167,CUST-192,23.0,Electronics,Bluetooth Speaker,$488.32,5,South,E-Wallet,Social Media,4.5,41.44,"May 12, 2023"
ORD-1416,CUST-208,52.0,Sports & Outdoors,Water Bottle,$73.43,3,Central,E-Wallet,Mobile App,3.5,65.82,20/04/2023
ORD-1576,CUST-280,31.0,Fashion,Men T-Shirt,$21.17,1,North,Bank Transfer,Website,3.5,29.81,16/02/2023
ORD-1267,CUST-350,50.0,Electronics,Wireless Headphones,$198.18,4,International,E-Wallet,Store Affiliate,3.2,142.27,02-18-2023
ORD-1874,CUST-229,38.0,Fashion,Women Dress,$77.96,5,International,COD (Cash on Delivery),Mobile App,4.9,144.39,11-27-2023
ORD-1426,CUST-148,34.0,Sports & Outdoors,Bicycle Helmet, 146.31 ,5,North,Credit Card,Store Affiliate,4.9,38.87,27/12/2023
ORD-1690,CUST-129,45.0,Beauty & Care,Hair Dryer,49.71,5,International,Bank Transfer,Social Media,4.5,53.45,2023/07/07
ORD-1544,CUST-153,26.0,Books,Data Science Handbook,36.34,2,South,E-Wallet,Mobile App,3.1,55.06,2023-08-14
ORD-2165,CUST-187,20.0,Electronics,Bluetooth Speaker,$649.96,4,South,E-Wallet,Website,4.5,22.74,"Jun 14, 2023"
ORD-1674,CUST-171,22.0,Fashion,Denim Jeans,$118.61,1,International,Bank Transfer,Mobile App,4.8,13.54,2023-08-26
ORD-1689,CUST-107,56.0,Electronics,Bluetooth Speaker,1071.78,1,South,Credit Card,Social Media,4.3,10.79,2023/10/04
ORD-1052,CUST-123,36.0,Sports & Outdoors,Yoga Mat,$999.99,2,South,Bank Transfer,Social Media,4.8,112.96,2023/06/01
ORD-1423,CUST-283,,Home & Kitchen,Air Fryer,197.72,3,International,Bank Transfer,Mobile App,4.5,67.37,06-20-2023
ORD-1159,CUST-237,37.0,Electronics,Smart Watch,815.16 USD,3,Central,Credit Card,Store Affiliate,3.2,126.3,"Oct 03, 2023"
ORD-1958,CUST-254,37.0,Books,Data Science Handbook,30.12,4,Central,Credit Card,Mobile App,4.9,52.41,07/01/2023
ORD-1257,CUST-161,23.0,Home & Kitchen,Coffee Maker,132.14,4,central,Bank Transfer,Website,4.0,141.13,06-13-2023
ORD-1918,CUST-116,59.0,Sports & Outdoors,Dumbbell Set,148.06,5,Central,Credit Card,Website,3.4,95.19,"Jan 21, 2023"
ORD-1335,CUST-246,47.0,Beauty & Care,Perfume 50ml,$51.87,4,North,E-Wallet,Store Affiliate,4.0,98.29,
ORD-1015,CUST-251,37.0,Beauty & Care,Moisturizer Cream,$35.55,4,North,COD (Cash on Delivery),Social Media,3.3,146.91,2023/05/30
ORD-1977,CUST-335,46.0,  Electronics   ,Smartphone X,633.76,3,International,E-Wallet,Social Media,3.9,92.62,2023/09/23
ORD-1324,CUST-231,27.0,Beauty & Care,Perfume 50ml, 43.87 ,2,Central,Credit Card,Store Affiliate,3.9,131.03,03/01/2023
ORD-1768,CUST-240,53.0,Home & Kitchen,Air Fryer,220.9,4,International,E-Wallet,Social Media,4.7,92.76,2023-06-22
